,parentTconst,primaryTitle,seasonNumber,year,numSeasons,startYear,averageRating,numVotes,avgVotes,intYear,yearVotes,propVotes
6308,tt0105941,Animaniacs,3.0,1995.5,5.0,1993.0,8.500000000000002,1489,2718.2,1995,486741,0.30591217916715463
6324,tt0105946,Babylon 5,3.0,1995.5,5.0,1993.0,8.23181818181818,12920,13929.0,1995,486741,2.6543890898855858
6329,tt0105950,Beavis and Butt-Head,2.0,1995.25,9.0,1993.0,7.479166666666665,3471,3238.75,1995,486741,0.7131102578167855
6340,tt0105958,Boy Meets World,3.0,1995.3333333333333,7.0,1993.0,8.022727272727273,4482,4723.857142857143,1995,486741,0.9208182585810524
6360,tt0105986,Diagnosis Murder,3.0,1995.2857142857142,8.0,1993.0,7.766666666666666,1164,1551.25,1995,486741,0.23914155577606983
6377,tt0106004,Frasier,3.0,1995.0,12.0,1993.0,8.029166666666667,17077,16415.636363636364,1995,486741,3.5084367250755535
6397,tt0106017,Grace Under Fire,3.0,1995.5,5.0,1993.0,7.012,1267,1436.2,1995,486741,0.26030270718924436
6403,tt0106028,Homicide: Life on the Street,3.0,1995.0,7.0,1993.0,8.195000000000002,2553,1972.857142857143,1995,486741,0.5245089277459676
6484,tt0106057,Lois & Clark: The New Adventures of Superman,3.0,1995.6666666666667,4.0,1993.0,7.4045454545454525,4831,5271.0,1995,486741,0.9925196356994788
6512,tt0106079,NYPD Blue,3.0,1995.1818181818182,12.0,1993.0,7.904545454545455,2501,2006.1666666666667,1995,486741,0.513825628003394
6524,tt0106080,The Nanny,3.0,1995.4,6.0,1993.0,7.64074074074074,6475,5982.0,1995,486741,1.3302762660223815
6568,tt0106115,Rocko's Modern Life,3.0,1995.0,4.0,1993.0,8.023076923076921,1041,1137.75,1995,486741,0.21387144292344387
6612,tt0106145,Star Trek: Deep Space Nine,3.0,1995.0,7.0,1993.0,7.5346153846153845,42993,41734.71428571428,1995,486741,8.832828958316641
6627,tt0106168,"Walker, Texas Ranger",3.0,1995.0,9.0,1993.0,7.514285714285713,1972,1834.0,1995,486741,0.40514359792990523
6653,tt0108684,Aaahh!!! Real Monsters,2.0,1995.0,4.0,1994.0,7.323076923076924,1559,1655.0,1995,486741,0.3202935442052344
6726,tt0108756,Due South,2.0,1995.6666666666667,4.0,1994.0,7.911111111111111,1763,2058.75,1995,486741,0.3622049508876384
6730,tt0108757,ER,2.0,1995.0714285714287,15.0,1994.0,7.945454545454546,8116,7128.133333333333,1995,486741,1.6674165521293665
6746,tt0108761,Ellen,2.0,1995.0,5.0,1994.0,6.633333333333334,1680,1639.8,1995,486741,0.3451527609139152
6760,tt0108778,Friends,2.0,1995.111111111111,10.0,1994.0,8.420833333333334,114464,101630.3,1995,486741,23.516408110268088
6845,tt0108894,Party of Five,2.0,1995.2,6.0,1994.0,8.040909090909091,1552,1592.1666666666667,1995,486741,0.31885540770142645
6946,tt0108968,Touched by an Angel,2.0,1995.125,9.0,1994.0,7.6208333333333345,1335,1366.7777777777778,1995,486741,0.27427317608337903
7016,tt0111880,American Gothic,1.0,1995.0,1.0,1995.0,7.622727272727272,1827,1827.0,1995,486741,0.3753536274938828
7041,tt0111893,The Beatles Anthology,1.0,1995.0,1.0,1995.0,8.8375,1569,1569.0,1995,486741,0.3223480249249601
7054,tt0111910,Caroline in the City,1.0,1995.0,4.0,1995.0,6.741666666666666,1350,1073.25,1995,486741,0.2773548971629676
7066,tt0111932,Cybill,1.0,1995.0,4.0,1995.0,7.592307692307693,1014,1469.5,1995,486741,0.20832434498018454
7078,tt0111945,The Drew Carey Show,1.0,1995.0,9.0,1995.0,7.145454545454546,2472,2135.3333333333335,1995,486741,0.5078676339161895
7102,tt0111958,Father Ted,1.0,1995.0,3.0,1995.0,8.066666666666668,3116,4043.6666666666665,1995,486741,0.6401761922665237
7125,tt0111987,Goosebumps,1.0,1995.0,4.0,1995.0,7.968421052631579,14979,11414.5,1995,486741,3.0774066700771048
7143,tt0111999,Hercules: The Legendary Journeys,1.0,1995.0,6.0,1995.0,7.13076923076923,5240,6004.5,1995,486741,1.0765478971362594
7144,tt0111999,Hercules: The Legendary Journeys,2.0,1995.8,6.0,1995.0,6.983333333333334,7929,6004.5,1995,486741,1.6289977626704961
7160,tt0112022,JAG,1.0,1995.0,10.0,1995.0,7.74090909090909,4187,3010.8,1995,486741,0.8602110773491446
7230,tt0112095,NewsRadio,1.0,1995.0,5.0,1995.0,7.971428571428571,2522,5643.6,1995,486741,0.518140037514818
7238,tt0112104,Nowhere Man,1.0,1995.0,1.0,1995.0,7.855999999999998,1153,1153.0,1995,486741,0.23688162698437157
7242,tt0112111,The Outer Limits,1.0,1995.0,7.0,1995.0,7.06190476190476,8879,5171.571428571428,1995,486741,1.8241734310444364
7258,tt0112123,Pinky and the Brain,1.0,1995.0,4.0,1995.0,8.138461538461538,1895,1587.25,1995,486741,0.38932409638801746
7264,tt0112130,Pride and Prejudice,1.0,1995.0,1.0,1995.0,8.566666666666668,4121,4121.0,1995,486741,0.8466515045989551
7269,tt0112167,Sliders,1.0,1995.0,5.0,1995.0,7.566666666666667,3772,3518.8,1995,486741,0.7749501274805286
7274,tt0112173,Space: Above and Beyond,1.0,1995.0,1.0,1995.0,7.747826086956521,2799,2799.0,1995,486741,0.5750491534512194
7277,tt0112178,Star Trek: Voyager,1.0,1995.0,7.0,1995.0,7.193333333333333,27067,37084.57142857143,1995,486741,5.5608629640815135
7296,tt0112194,The Thin Blue Line,1.0,1995.0,2.0,1995.0,7.6000000000000005,1239,1131.5,1995,486741,0.25455016117401247
7319,tt0112230,Xena: Warrior Princess,1.0,1995.0,6.0,1995.0,7.624999999999999,13995,11168.5,1995,486741,2.8752457672560974
7333,tt0114327,Sailor Moon,1.0,1995.0,4.0,1995.0,8.017500000000002,2448,1691.75,1995,486741,0.5029368801888479
8434,tt0132666,The Wonderful World of Disney,1.0,1995.0,47.0,1995.0,6.305555555555556,18981,7491.0,1995,486741,3.899609854111324
8435,tt0132666,The Wonderful World of Disney,2.0,1995.2173913043478,47.0,1995.0,5.442857142857143,5687,7491.0,1995,486741,1.1683831853079976
8436,tt0132666,The Wonderful World of Disney,3.0,1995.4347826086957,47.0,1995.0,5.74,23641,7491.0,1995,486741,4.856997869503494
8437,tt0132666,The Wonderful World of Disney,4.0,1995.6521739130435,47.0,1995.0,5.5125,9677,7491.0,1995,486741,1.9881209924785461
8674,tt0140749,Mighty Max,2.0,1995.0,2.0,1993.0,7.362962962962962,1828,1431.5,1995,486741,0.3755590755658553
12323,tt0280249,Dragon Ball,1.0,1995.0,9.0,1995.0,7.300000000000001,5589,5517.888888888889,1995,486741,1.1482492742546857
19086,tt0880565,Wilsberg,1.0,1995.0,1.0,1995.0,6.854166666666665,3241,3241.0,1995,486741,0.6658572012630948
20377,tt10198576,Century of Cinema,1.0,1995.0,1.0,1995.0,6.513333333333334,6508,6508.0,1995,486741,1.3370560523974764
24145,tt12749392,Sharpe,2.0,1995.5,7.0,1993.0,7.833333333333333,7648,5165.285714285715,1995,486741,1.5712668544462045
38016,tt4346344,E! Live from the Red Carpet,1.0,1995.0,1.0,1995.0,5.542499999999999,1002,1002.0,1995,486741,0.20585896811651372
39978,tt5278426,The History of Rock 'n' Roll,1.0,1995.0,1.0,1995.0,7.650000000000001,1505,1505.0,1995,486741,0.3091993483187157
44926,tt7829286,Les mercredis de l'histoire,1.0,1995.0,1.0,1995.0,7.05,2168,2168.0,1995,486741,0.44541142003652867
5462,tt0098749,"Beverly Hills, 90210",7.0,1996.6666666666667,10.0,1990.0,6.30625,3056,3851.9,1996,579325,0.5275104647650283
5528,tt0098800,The Fresh Prince of Bel-Air,6.0,1996.0,6.0,1990.0,7.541666666666668,11764,14679.0,1996,579325,2.030639105855953
5622,tt0098844,Law & Order,7.0,1996.3157894736842,20.0,1990.0,7.856521739130436,5121,4987.65,1996,579325,0.8839597807793553
5740,tt0098948,Wings,7.0,1996.0,8.0,1990.0,7.684615384615383,1968,1884.75,1996,579325,0.339705691969102
5812,tt0101069,The Commish,5.0,1996.0,5.0,1991.0,7.625,404,1435.0,1996,579325,0.06973633107495793
5867,tt0101120,Home Improvement,6.0,1996.7142857142858,8.0,1991.0,7.163999999999999,4223,4786.0,1996,579325,0.7289517973503646
5933,tt0101178,The Ren & Stimpy Show,5.0,1996.0,5.0,1991.0,6.9363636363636365,795,1278.0,1996,579325,0.13722867129849395
5942,tt0101188,Rugrats,4.0,1996.0,10.0,1991.0,7.252941176470588,1404,1486.5,1996,579325,0.24235101195356665
5976,tt0101205,Step by Step,6.0,1996.8333333333333,7.0,1991.0,6.420833333333333,1154,1301.142857142857,1996,579325,0.19919734173391446
6011,tt0103352,Are You Afraid of the Dark?,5.0,1996.6666666666667,7.0,1990.0,8.269230769230768,8006,8228.57142857143,1996,579325,1.3819531351141414
6080,tt0103405,"Dr. Quinn, Medicine Woman",4.0,1996.0,6.0,1993.0,8.046428571428569,2409,2506.3333333333335,1996,579325,0.41582876623656845
6114,tt0103442,Highlander,5.0,1996.8,6.0,1992.0,8.116666666666665,2605,3103.8333333333335,1996,579325,0.44966124368877575
6130,tt0103466,The Larry Sanders Show,5.0,1996.8,6.0,1992.0,7.792307692307692,1499,1866.8333333333333,1996,579325,0.2587494066370345
6160,tt0103491,Melrose Place,5.0,1996.6666666666667,7.0,1992.0,7.751515151515153,1941,2587.285714285714,1996,579325,0.33504509558537954
6288,tt0105929,Absolutely Fabulous,2.0,1996.0,6.0,1992.0,8.516666666666666,1771,1653.6666666666667,1996,579325,0.30570059983601605
6299,tt0105933,The Adventures of Pete & Pete,3.0,1996.0,3.0,1992.0,8.400000000000002,924,1233.3333333333333,1996,579325,0.15949596513183445
6309,tt0105941,Animaniacs,4.0,1996.75,5.0,1993.0,8.35,876,2718.2,1996,579325,0.15121046044966124
6325,tt0105946,Babylon 5,4.0,1996.75,5.0,1993.0,8.304545454545455,11120,13929.0,1996,579325,1.919475251370129
6341,tt0105958,Boy Meets World,4.0,1996.5,7.0,1993.0,8.245454545454548,4534,4723.857142857143,1996,579325,0.7826349631036119
6352,tt0105977,Cracker,3.0,1996.0,3.0,1993.0,8.18888888888889,1543,1894.0,1996,579325,0.2663444525956933
6361,tt0105986,Diagnosis Murder,4.0,1996.4285714285713,8.0,1993.0,7.776923076923075,1844,1551.25,1996,579325,0.3183014715401545
6378,tt0106004,Frasier,4.0,1996.0,12.0,1993.0,8.217391304347826,17166,16415.636363636364,1996,579325,2.963103611962197
6398,tt0106017,Grace Under Fire,4.0,1996.75,5.0,1993.0,8.552,1955,1436.2,1996,579325,0.33746170111768004
6404,tt0106028,Homicide: Life on the Street,4.0,1996.0,7.0,1993.0,7.886363636363638,2484,1972.857142857143,1996,579325,0.42877486730246406
6492,tt0106064,Mighty Morphin Power Rangers,3.0,1996.0,3.0,1993.0,6.660465116279068,17712,22816.666666666668,1996,579325,3.057351227721918
6513,tt0106079,NYPD Blue,4.0,1996.2727272727273,12.0,1993.0,7.777272727272728,2183,2006.1666666666667,1996,579325,0.37681784835800286
6525,tt0106080,The Nanny,4.0,1996.6,6.0,1993.0,7.469230769230767,5966,5982.0,1996,579325,1.0298191861217796
6569,tt0106115,Rocko's Modern Life,4.0,1996.0,4.0,1993.0,7.953846153846153,902,1137.75,1996,579325,0.15569844215250508
6613,tt0106145,Star Trek: Deep Space Nine,4.0,1996.0,7.0,1993.0,7.7799999999999985,42842,41734.71428571428,1996,579325,7.395158158201355
6628,tt0106168,"Walker, Texas Ranger",4.0,1996.0,9.0,1993.0,7.426923076923076,2183,1834.0,1996,579325,0.37681784835800286
6654,tt0108684,Aaahh!!! Real Monsters,3.0,1996.0,4.0,1994.0,7.546153846153846,1613,1655.0,1996,579325,0.2784274802571959
6731,tt0108757,ER,3.0,1996.142857142857,15.0,1994.0,7.963636363636363,8405,7128.133333333333,1996,579325,1.4508263927847063
6747,tt0108761,Ellen,3.0,1996.0,5.0,1994.0,6.696296296296297,1899,1639.8,1996,579325,0.327795278988478
6761,tt0108778,Friends,3.0,1996.2222222222222,10.0,1994.0,8.376,110831,101630.3,1996,579325,19.131057696457084
6770,tt0108783,Gargoyles,2.0,1996.0,2.0,1994.0,7.759615384615385,7750,5282.5,1996,579325,1.3377637768092177
6846,tt0108894,Party of Five,3.0,1996.4,6.0,1994.0,8.304,1647,1592.1666666666667,1996,579325,0.2842963794070686
6947,tt0108968,Touched by an Angel,3.0,1996.25,9.0,1994.0,7.910714285714286,1352,1366.7777777777778,1996,579325,0.233375048547879
7055,tt0111910,Caroline in the City,2.0,1996.3333333333333,4.0,1995.0,6.499999999999999,1119,1073.25,1996,579325,0.19315582790316316
7067,tt0111932,Cybill,2.0,1996.0,4.0,1995.0,7.529166666666666,1691,1469.5,1996,579325,0.2918914253657274
7079,tt0111945,The Drew Carey Show,2.0,1996.125,9.0,1995.0,6.795833333333332,2231,2135.3333333333335,1996,579325,0.38510335304017607
7103,tt0111958,Father Ted,2.0,1996.5,3.0,1995.0,8.445454545454545,5176,4043.6666666666665,1996,579325,0.8934535882276787
7126,tt0111987,Goosebumps,2.0,1996.0,4.0,1995.0,7.7280000000000015,14964,11414.5,1996,579325,2.583006084667501
7145,tt0111999,Hercules: The Legendary Journeys,3.0,1996.6,6.0,1995.0,7.013636363636363,6949,6004.5,1996,579325,1.199499417425452
7161,tt0112022,JAG,2.0,1996.111111111111,10.0,1995.0,7.713333333333334,2166,3010.8,1996,579325,0.3738833987830665
7231,tt0112095,NewsRadio,2.0,1996.0,5.0,1995.0,7.933333333333333,6433,5643.6,1996,579325,1.11043024209209
7243,tt0112111,The Outer Limits,2.0,1996.1666666666667,7.0,1995.0,7.495454545454546,6796,5171.571428571428,1996,579325,1.1730893712510249
7259,tt0112123,Pinky and the Brain,2.0,1996.0,4.0,1995.0,7.983333333333334,1172,1587.25,1996,579325,0.20230440598972943
7270,tt0112167,Sliders,2.0,1996.25,5.0,1995.0,7.384615384615383,3108,3518.8,1996,579325,0.5364864281707159
7278,tt0112178,Star Trek: Voyager,2.0,1996.0,7.0,1995.0,7.226923076923078,41432,37084.57142857143,1996,579325,7.151771458162517
7297,tt0112194,The Thin Blue Line,2.0,1996.0,2.0,1995.0,7.6,1024,1131.5,1996,579325,0.17675743321969534
7320,tt0112230,Xena: Warrior Princess,2.0,1996.2,6.0,1995.0,7.795454545454547,11274,11168.5,1996,579325,1.9460579122254347
7334,tt0114327,Sailor Moon,2.0,1996.6666666666667,4.0,1995.0,7.885714285714287,1930,1691.75,1996,579325,0.3331463340957148
7339,tt0115082,3rd Rock from the Sun,1.0,1996.0,6.0,1996.0,7.910000000000001,7871,6444.0,1996,579325,1.3586501531955293
7345,tt0115083,7th Heaven,1.0,1996.0,11.0,1996.0,7.386363636363637,2348,1481.0,1996,579325,0.4052992707029733
7411,tt0115108,Beast Wars: Transformers,1.0,1996.0,3.0,1996.0,7.926923076923078,1751,1171.3333333333333,1996,579325,0.3022483062184439
7419,tt0115115,Boston Common,1.0,1996.0,2.0,1996.0,7.855555555555554,2927,5208.0,1996,579325,0.5052431709316877
7423,tt0115122,Der Bulle von Tölz,1.0,1996.0,1.0,1996.0,6.691304347826084,2293,2293.0,1996,579325,0.3958054632546498
7437,tt0115147,The Daily Show,1.0,1996.0,27.0,1996.0,5.14230769230769,2224,3368.846153846154,1996,579325,0.3838950502740258
7438,tt0115147,The Daily Show,2.0,1996.9615384615386,27.0,1996.0,5.391666666666666,2381,3368.846153846154,1996,579325,0.4109955551719674
7465,tt0115157,Dexter's Laboratory,1.0,1996.0,4.0,1996.0,7.576923076923077,1894,2157.0,1996,579325,0.3269322055840849
7471,tt0115163,Early Edition,1.0,1996.0,4.0,1996.0,7.57391304347826,2060,1481.0,1996,579325,0.355586242609934
7475,tt0115167,Everybody Loves Raymond,1.0,1996.0,9.0,1996.0,7.55,8883,8257.222222222223,1996,579325,1.5333362102446813
7494,tt0115200,Hey Arnold!,1.0,1996.0,5.0,1996.0,7.904347826086957,3782,2442.6,1996,579325,0.6528287230828982
7554,tt0115243,Lexx,1.0,1996.0,4.0,1996.0,7.4750000000000005,1407,1822.5,1996,579325,0.24286885599620248
7570,tt0115270,Millennium,1.0,1996.0,3.0,1996.0,7.71818181818182,7228,6293.0,1996,579325,1.2476589133905838
7585,tt0115285,Nash Bridges,1.0,1996.0,6.0,1996.0,7.75,727,1218.1666666666667,1996,579325,0.12549087299874853
7636,tt0115319,Power Rangers Zeo,1.0,1996.0,1.0,1996.0,7.1160000000000005,14061,14061.0,1996,579325,2.4271350278341175
7637,tt0115320,The Pretender,1.0,1996.0,4.0,1996.0,8.068181818181818,3024,2560.75,1996,579325,0.5219867949769128
7642,tt0115322,Profiler,1.0,1996.0,4.0,1996.0,7.777272727272728,1729,1806.0,1996,579325,0.2984507832391145
7662,tt0115341,Sabrina the Teenage Witch,1.0,1996.0,7.0,1996.0,7.7375,6909,4106.857142857143,1996,579325,1.1925948301903078
7670,tt0115346,Savannah,1.0,1996.0,2.0,1996.0,7.616666666666667,1058,1457.5,1996,579325,0.18262633236956805
7679,tt0115355,Silent Witness,1.0,1996.0,25.0,1996.0,7.375,1387,1158.5416666666667,1996,579325,0.2394165623786303
7709,tt0115369,Spin City,1.0,1996.0,6.0,1996.0,7.6000000000000005,3160,2416.1666666666665,1996,579325,0.5454623915764035
8571,tt0136658,Quack Pack,1.0,1996.0,1.0,1996.0,5.594871794871797,1884,1884.0,1996,579325,0.32520605877529885
9573,tt0166940,100 Years of Horror,1.0,1996.0,1.0,1996.0,6.996153846153846,1057,1057.0,1996,579325,0.18245371768868943
10939,tt0214341,Dragon Ball Z,1.0,1996.0,16.0,1996.0,7.81111111111111,38607,23211.9375,1996,579325,6.664134984680447
10940,tt0214341,Dragon Ball Z,2.0,1996.4666666666667,16.0,1996.0,7.848148148148148,37492,23211.9375,1996,579325,6.471669615500798
10941,tt0214341,Dragon Ball Z,3.0,1996.9333333333334,16.0,1996.0,8.014285714285714,9781,23211.9375,1996,579325,1.688344193673672
11643,tt0247882,Forensic Files,1.0,1996.0,15.0,1996.0,7.19375,1211,1754.0,1996,579325,0.20903637854399518
12324,tt0280249,Dragon Ball,2.0,1996.0,9.0,1995.0,7.413333333333333,5452,5517.888888888889,1996,579325,0.9410952401501748
12593,tt0287263,Private Screenings,1.0,1996.0,1.0,1996.0,7.662962962962963,1421,1421.0,1996,579325,0.245285461528503
5463,tt0098749,"Beverly Hills, 90210",8.0,1997.7777777777778,10.0,1990.0,6.309374999999999,3003,3851.9,1997,649324,0.4624809802194282
5623,tt0098844,Law & Order,8.0,1997.3684210526317,20.0,1990.0,7.7625,5314,4987.65,1997,649324,0.8183895867086385
5741,tt0098948,Wings,8.0,1997.0,8.0,1990.0,7.491666666666666,1757,1884.75,1997,649324,0.2705891049768683
5868,tt0101120,Home Improvement,7.0,1997.857142857143,8.0,1991.0,7.0920000000000005,4035,4786.0,1997,649324,0.6214155028922387
5943,tt0101188,Rugrats,5.0,1997.6666666666667,10.0,1991.0,6.907692307692306,1131,1486.5,1997,649324,0.1741811483943301
6081,tt0103405,"Dr. Quinn, Medicine Woman",5.0,1997.0,6.0,1993.0,8.1,2237,2506.3333333333335,1997,649324,0.34451213877817544
6155,tt0103488,Martin,5.0,1997.0,5.0,1992.0,7.429166666666666,826,1112.6,1997,649324,0.12720922066641616
6161,tt0103491,Melrose Place,6.0,1997.8333333333333,7.0,1992.0,7.7846153846153845,2673,2587.285714285714,1997,649324,0.4116588944810295
6330,tt0105950,Beavis and Butt-Head,3.0,1997.5,9.0,1993.0,7.632142857142857,3204,3238.75,1997,649324,0.4934362506237256
6342,tt0105958,Boy Meets World,5.0,1997.6666666666667,7.0,1993.0,8.1625,5091,4723.857142857143,1997,649324,0.7840461772551145
6362,tt0105986,Diagnosis Murder,5.0,1997.5714285714287,8.0,1993.0,7.800000000000001,1790,1551.25,1997,649324,0.2756713135507081
6379,tt0106004,Frasier,5.0,1997.0,12.0,1993.0,8.145833333333332,17454,16415.636363636364,1997,649324,2.688026316600033
6405,tt0106028,Homicide: Life on the Street,5.0,1997.0,7.0,1993.0,7.577272727272728,2186,1972.857142857143,1997,649324,0.33665781643678655
6485,tt0106057,Lois & Clark: The New Adventures of Superman,4.0,1997.0,4.0,1993.0,7.481818181818183,4246,5271.0,1997,649324,0.65391083650073
6514,tt0106079,NYPD Blue,5.0,1997.3636363636363,12.0,1993.0,8.095454545454544,2076,2006.1666666666667,1997,649324,0.31971712119065365
6526,tt0106080,The Nanny,5.0,1997.8,6.0,1993.0,7.5590909090909095,4714,5982.0,1997,649324,0.7259857944570045
6614,tt0106145,Star Trek: Deep Space Nine,5.0,1997.0,7.0,1993.0,7.746153846153849,42515,41734.71428571428,1997,649324,6.547578712630366
6629,tt0106168,"Walker, Texas Ranger",5.0,1997.0,9.0,1993.0,7.465384615384617,2092,1834.0,1997,649324,0.3221812223173639
6655,tt0108684,Aaahh!!! Real Monsters,4.0,1997.0,4.0,1994.0,7.523076923076923,1620,1655.0,1997,649324,0.2494902390794118
6727,tt0108756,Due South,3.0,1997.3333333333333,4.0,1994.0,7.907692307692307,1050,2058.75,1997,649324,0.1617066364403595
6732,tt0108757,ER,4.0,1997.2142857142858,15.0,1994.0,7.968181818181818,7427,7128.133333333333,1997,649324,1.1438049417548095
6748,tt0108761,Ellen,4.0,1997.0,5.0,1994.0,6.845833333333332,1977,1639.8,1997,649324,0.3044704954691341
6762,tt0108778,Friends,4.0,1997.3333333333333,10.0,1994.0,8.458333333333332,104858,101630.3,1997,649324,16.1487947465364
6847,tt0108894,Party of Five,4.0,1997.6,6.0,1994.0,8.429166666666665,1342,1592.1666666666667,1997,649324,0.2066764820028214
6948,tt0108968,Touched by an Angel,4.0,1997.375,9.0,1994.0,7.81111111111111,1406,1366.7777777777778,1997,649324,0.21653288650966235
7056,tt0111910,Caroline in the City,3.0,1997.6666666666667,4.0,1995.0,6.138461538461538,1009,1073.25,1997,649324,0.15539237730316452
7068,tt0111932,Cybill,3.0,1997.0,4.0,1995.0,7.380769230769232,1717,1469.5,1997,649324,0.26442885216009265
7080,tt0111945,The Drew Carey Show,3.0,1997.25,9.0,1995.0,7.039285714285714,2415,2135.3333333333335,1997,649324,0.37192526381282687
7127,tt0111987,Goosebumps,3.0,1997.0,4.0,1995.0,7.559090909090907,11737,11414.5,1997,649324,1.8075721827623805
7146,tt0111999,Hercules: The Legendary Journeys,4.0,1997.4,6.0,1995.0,6.904545454545455,6891,6004.5,1997,649324,1.0612575540100166
7162,tt0112022,JAG,3.0,1997.2222222222222,10.0,1995.0,7.650000000000001,3939,3010.8,1997,649324,0.6066308961319773
7232,tt0112095,NewsRadio,3.0,1997.0,5.0,1995.0,8.063999999999998,7239,5643.6,1997,649324,1.1148517535159643
7244,tt0112111,The Outer Limits,3.0,1997.3333333333333,7.0,1995.0,7.188888888888889,4576,5171.571428571428,1997,649324,0.7047329222391286
7260,tt0112123,Pinky and the Brain,3.0,1997.0,4.0,1995.0,7.98181818181818,2704,1587.25,1997,649324,0.4164330904140306
7271,tt0112167,Sliders,3.0,1997.5,5.0,1995.0,6.775999999999999,5067,3518.8,1997,649324,0.7803500255650492
7279,tt0112178,Star Trek: Voyager,3.0,1997.0,7.0,1995.0,7.361538461538462,39316,37084.57142857143,1997,649324,6.054912493608738
7321,tt0112230,Xena: Warrior Princess,3.0,1997.4,6.0,1995.0,7.895454545454546,10977,11168.5,1997,649324,1.6905273792436442
7340,tt0115082,3rd Rock from the Sun,2.0,1997.0,6.0,1996.0,7.8076923076923075,7886,6444.0,1997,649324,1.2144938428273095
7346,tt0115083,7th Heaven,2.0,1997.1,11.0,1996.0,7.031818181818182,1757,1481.0,1997,649324,0.2705891049768683
